	TCGA-AX-A1CI	TCGA-BK-A0CB	TCGA-AX-A1CF	TCGA-BK-A13C	TCGA-AX-A1CK
Basophils_FANTOM_2	0.0003814659273663456	9.84355155898994e-06	0.0010471038531309255	6.604466857305765e-05	0.0002853856754907829
Basophils_FANTOM_3	0.07264420706861202	0.038741588629839445	0.014723861178010406	0.008337684164352481	0.10617262329719009
Basophils_NOVERSHTERN_1	0.48561754717989075	1.8999120076653928	0.9563612811867284	2.0051733000239973	0.9396621905997019
Basophils_NOVERSHTERN_2	1.810687988472573	1.6028914390068332	1.9264993197156108	1.0893235052205403	1.726648564902986
Basophils_NOVERSHTERN_3	1.2217835015461749	1.2600524035083362	1.448972749756139	0.9183151097974811	1.2627372149810143
CD4+ memory T-cells_FANTOM_1	108.0734701900049	97.63516823958622	97.72849966443248	110.0852020866197	112.12048995075514
CD4+ memory T-cells_FANTOM_2	2.9290881244942164	2.331124607775921	2.261015004555834	2.477089258399083	2.629051727647852
CD4+ memory T-cells_FANTOM_3	78.90419886789994	75.81523136567368	71.82530008273407	81.67786194422045	77.96405509841539
CD4+ memory T-cells_IRIS_1	0.5590587106876159	0.9519113276416853	0.5492477106204716	0.5398607125476697	0.4563072005962804
CD4+ memory T-cells_IRIS_2	0.5737944288084222	1.1398847847216054	0.618988425876732	0.7279291378381708	0.3526522900710015
CD4+ memory T-cells_IRIS_3	1.2631574571428752	2.5689977400426036	1.3016071320447615	2.3329969350081887	1.8540041546087591
CD4+ naive T-cells_FANTOM_1	1.0576661560246754	1.2696613867638054	1.2225549556073416	1.7927885578290301	1.389398343034669
CD4+ naive T-cells_FANTOM_2	5.971580786681431	7.9071373490609576	5.5807192634556575	11.426006660305955	7.033263708620004
CD4+ naive T-cells_FANTOM_3	0.8051219321301675	1.0412849765464753	0.9190739499167262	1.0994771475360825	1.1449356037355074
CD4+ naive T-cells_HPCA_1	2.7197122427428635	3.460288660743775	2.504135921499351	3.9944421762969546	2.8165638235276558
CD4+ naive T-cells_HPCA_2	1.0034006181369732	1.9748539091279622	1.1226016720514647	2.8858550442519384	0.9904511177846554
CD4+ naive T-cells_HPCA_3	1.1330656933782262	2.6204607617293814	1.6272504639229368	3.836136865529237	1.3679616623282334
CD4+ naive T-cells_IRIS_1	3.762821991539329	3.6084878789735044	3.8228742128032045	4.941660313464004	4.7730442377827424
CD4+ naive T-cells_IRIS_2	1.2672592970645522	1.7323719159478825	1.1996768066782735	2.862326107454443	1.8224156935140001
CD4+ naive T-cells_IRIS_3	6.949703698639845	10.356662198266658	7.201683988609911	13.527443390362338	9.23099238311301
CD4+ naive T-cells_NOVERSHTERN_1	2.4854619684078894	5.1204095844281285	2.609592635600339	5.481917109295834	4.098596344132397
CD4+ naive T-cells_NOVERSHTERN_2	4.431640420365994	5.640470057470898	4.62361427295682	7.480914750553771	4.0851950710615395
CD4+ naive T-cells_NOVERSHTERN_3	1.0576661560246754	1.2696613867638054	1.2225549556073416	1.7927885578290301	1.389398343034669
CD4+ T-cells_BLUEPRINT_1	2.3972341118574025	5.177211977328207	2.6500154048370677	4.64574131603756	3.571524088114282
CD4+ T-cells_BLUEPRINT_2	6.730441961485651	9.801099665707316	7.642221257617347	9.17246167004732	9.478063201054068
CD4+ T-cells_BLUEPRINT_3	2.2501296020449173	4.1735624555148005	2.3366361175378234	3.772944230792078	2.9846081279928236
CD4+ T-cells_FANTOM_1	1.2316546070260035	2.144358187980571	1.205748684669717	3.279330443865398	0.8110614379833188
CD4+ T-cells_FANTOM_2	0.644261318171236	1.4839769745227498	0.7039733273930642	1.3476996545212314	0.934386819993624
CD4+ T-cells_FANTOM_3	5.526726898697315	7.072966832601058	5.993892474586598	9.814678504646524	6.477865155324668
CD4+ T-cells_HPCA_1	2.361783145077898	5.814343754927893	2.8483324878488245	5.2189508500649895	4.022571073584311
CD4+ T-cells_HPCA_2	1.6931580640544133	4.308265606611404	3.1523767175320163	3.8479651199536766	3.2149865518380487
CD4+ T-cells_HPCA_3	1.9775660970602258	5.3698145586043164	2.4912696777926193	4.803979976595559	3.4710967655245635
CD4+ Tcm_BLUEPRINT_1	10.056181563709536	10.37278212454936	10.691872610315803	9.357842725764302	11.096080426474261
CD4+ Tcm_BLUEPRINT_2	5.232142674330662	5.6546585949251975	5.017451913410839	6.817949627063265	6.725048868108284
CD4+ Tcm_BLUEPRINT_3	13.424153849541673	14.809122852147445	12.896008637218717	16.48597127527917	15.651724775277646
CD4+ Tcm_HPCA_1	4.20769350397837	2.9565708958107075	3.962448378729812	4.657190659478687	2.200309612071971
CD4+ Tcm_HPCA_2	6.81865607610803	5.762939586712647	6.513355266738856	8.579668579368676	4.5280400053556065
CD4+ Tcm_HPCA_3	2.192547541223626	1.2385437104433346	2.1379808248261543	1.8695875623847062	1.0028653838933832
CD4+ Tcm_NOVERSHTERN_1	0.3369679016155785	0.9215866853397107	0.30529195375113155	0.49368227592011116	0.12514601463803765
CD4+ Tcm_NOVERSHTERN_2	0.27665103813505915	0.7498576418403815	0.2627635941458747	0.34902713608141517	0.1225441371175301
CD4+ Tcm_NOVERSHTERN_3	2.2259853873459243	2.49622943668217	2.409605063677081	2.9777633666586594	1.4815618822875092
CD4+ Tem_BLUEPRINT_1	4.254722015615082	4.407981457012501	4.815634630001505	4.3285116622333515	4.052630485456157
CD4+ Tem_BLUEPRINT_2	0.8022061746026448	0.9184293267540906	1.3419638012321267	1.0250530630489132	1.258578151858928
CD4+ Tem_BLUEPRINT_3	1.5638528098503115	1.6399366728497158	1.3737383051159775	1.8666281647983984	2.073304074748718
CD4+ Tem_HPCA_1	32.52383472972382	34.73780920980119	31.129130460103262	36.058242957381246	34.09665502989001
CD4+ Tem_HPCA_2	2.4876326369593613	2.208494001296466	2.4213030070602994	2.139498079741139	1.6942647413948702
CD4+ Tem_HPCA_3	4.254722015615082	4.407981457012501	4.815634630001505	4.3285116622333515	4.052630485456157
CD4+ Tem_NOVERSHTERN_1	2.055872689186095	1.785756360927435	2.7175297881548346	1.7715046074173877	1.7931149315930748
CD4+ Tem_NOVERSHTERN_2	0.45462220216024385	0.7312309316657429	0.5920035176500539	0.49965220225519347	0.5066905354361051
CD4+ Tem_NOVERSHTERN_3	0.45462220216024385	0.7312309316657429	0.5920035176500539	0.49965220225519347	0.5066905354361051
CD8+ naive T-cells_HPCA_1	3.1905905354516064	3.5097773484164674	3.117822713219874	2.81630112604683	3.413789613714063
CD8+ naive T-cells_HPCA_2	4.422127930539802	4.213472826541121	3.7959286760745554	4.170785758874917	4.247819494577291
CD8+ naive T-cells_HPCA_3	2.067385354565162	2.1155775380641453	1.8121827186925863	1.8290857288220237	3.000683797000761
CD8+ T-cells_BLUEPRINT_1	4.700310190777887	4.88223694813429	5.007984941100102	5.78369779261161	5.14909095538262
CD8+ T-cells_BLUEPRINT_2	7.541451248348013	9.113229940070177	9.15595219434113	10.735435234805667	9.440726683226636
CD8+ T-cells_BLUEPRINT_3	1.5138388852770044	1.5852494850505086	1.6685486055433165	1.8583990717047978	2.272151657748655
CD8+ T-cells_FANTOM_1	7.541451248348013	9.113229940070177	9.15595219434113	10.735435234805667	9.440726683226636
CD8+ T-cells_FANTOM_2	1.4527052551274822	1.8090003709517397	1.37084858715622	2.5254395268436567	1.3875269651738138
CD8+ T-cells_FANTOM_3	2.9799372463004117	3.784643574400257	2.6676219042681923	4.961329856054692	3.0071809849569595
CD8+ T-cells_HPCA_1	1.758717445453944	2.51432550977228	1.5542184444989657	2.474951925884339	1.8451686069891933
CD8+ T-cells_HPCA_2	3.146424718371551	4.074761497463494	2.7065139830099576	3.8173158416983735	3.3273378917289613
CD8+ T-cells_HPCA_3	2.8785952036358675	4.230394298348903	2.8276589136685275	5.350024761505603	4.214261476345666
CD8+ T-cells_IRIS_1	1.1761433482126231	1.6018246010276191	0.7973928368500388	1.6033099272772031	0.8148521552758734
CD8+ T-cells_IRIS_2	1.012393520416838	0.9975734978157298	0.9456870913420404	0.8088798826714915	1.1228839368027816
CD8+ T-cells_IRIS_3	2.467353200721928	2.604734324849805	2.480251155239579	2.7060383263315453	3.1025161250624027
CD8+ T-cells_NOVERSHTERN_1	1.4358439120934734	2.00828533829568	1.300700305438431	2.729384140079736	1.5836657434427914
CD8+ T-cells_NOVERSHTERN_2	1.758717445453944	2.51432550977228	1.5542184444989657	2.474951925884339	1.8451686069891933
CD8+ T-cells_NOVERSHTERN_3	2.9799372463004117	3.784643574400257	2.6676219042681923	4.961329856054692	3.0071809849569595
CD8+ Tcm_BLUEPRINT_1	0.995670228335445	1.1665681331190463	1.0028969836584296	1.612815364911466	1.149521769190211
CD8+ Tcm_BLUEPRINT_2	2.1883971110444578	2.309280212206374	2.516163120736816	3.8274648962623297	2.4416019234207402
CD8+ Tcm_BLUEPRINT_3	1.7335835177901435	2.154244057193386	1.8109413253305204	2.894219211334122	1.9866926353990126
CD8+ Tcm_HPCA_1	3.796191197379988	4.35275773589072	3.6075684688298644	6.068459003342773	4.504629651046864
CD8+ Tcm_HPCA_2	1.1552846030473964	1.3036828868249848	1.0795973846734168	1.7908088471844401	1.6956218480676648
CD8+ Tcm_HPCA_3	6.47823682523399	12.217034387926514	8.246095656528613	11.64443659260533	7.9729099999439725
CD8+ Tcm_NOVERSHTERN_1	3.451205015281532	3.609016248564585	2.706486581015884	4.93822522690943	3.903047172844601
CD8+ Tcm_NOVERSHTERN_2	2.424668306348396	2.5590137210184665	1.7027917940879855	3.2969686754841425	2.5542620613205846
CD8+ Tcm_NOVERSHTERN_3	1.038143878181319	1.2119524580286833	0.7487199996545003	1.145696059486457	1.127855637161245
CD8+ Tem_BLUEPRINT_1	1.0964834077308063	1.5846733870166305	1.1063101905027823	1.9870069837130775	1.679411746157631
CD8+ Tem_BLUEPRINT_2	20.673031708790774	27.759722496333232	20.71674818243821	32.3595132158109	31.739976053969883
CD8+ Tem_BLUEPRINT_3	7.534055308270032	12.06826251929992	6.66217712189204	13.231128211241371	9.550862551517735
CD8+ Tem_HPCA_1	25.909906450590707	21.84717461243529	24.887193135980503	29.434168978982562	26.628613197175603
CD8+ Tem_HPCA_2	20.46195693150821	19.957142042408996	21.108644428576618	25.374936203473734	25.612695881000896
CD8+ Tem_HPCA_3	4.202938223839413	5.541768302010116	3.919576572962925	6.163038692790574	4.468519264843067
CD8+ Tem_NOVERSHTERN_1	1.3788694702675264	2.4616511391979827	1.4254281746080348	2.303737844543224	1.8081144846345223
CD8+ Tem_NOVERSHTERN_2	0.9046014946577782	1.7813805807457816	0.9023956961690085	2.0103095219953366	1.2875649814242314
CD8+ Tem_NOVERSHTERN_3	1.0943696506297493	2.0603841503832276	1.0853962045851058	2.4256380883180926	1.4939369073940318
cDC_HPCA_1	4.9429044900925625	4.020860101556935	3.6444945201371093	4.532455784531656	4.655593902813285
cDC_HPCA_2	2.6989575086526427	3.222246662428846	2.163184973620576	3.643414586927999	3.6730237422691734
cDC_HPCA_3	1.1309325912889232	2.07966402464772	1.0409448237457906	2.9042979728297245	1.382765283116506
cDC_NOVERSHTERN_1	0.16743539124807266	0.7310981702720742	0.21741587685837716	0.17434539184634543	0.22833265755019383
cDC_NOVERSHTERN_2	0.14712629561186544	0.6644231133544013	0.19018317275060095	0.1427553878933347	0.19808983715561398
cDC_NOVERSHTERN_3	0.1638573416083505	0.5336098385372154	0.18612855532943084	0.20818214130884574	0.1472939439245593
Chondrocytes_ENCODE_1	2.589832520277553	6.703586980244853	2.558418797560223	8.818624137994357	1.8920855455555985
Chondrocytes_ENCODE_2	3.8655143292502876	7.99941950049552	3.860232176892	8.37537395018755	2.437044903378226
Chondrocytes_ENCODE_3	3.8182161701724624	8.629471918647154	3.172723332219285	9.072531021824728	3.314883959210691
Chondrocytes_FANTOM_1	21.052756623911577	35.93557414682709	20.347824478048704	35.21821252776581	13.874745181596086
Chondrocytes_FANTOM_2	14.136718435358764	29.98624592105515	12.744959413374774	25.760209684066478	8.596367391364462
Chondrocytes_FANTOM_3	13.716611202386119	25.0509345255912	11.966446195398738	23.167904671491957	8.560428915005396
Chondrocytes_HPCA_1	2.4949992841920516	9.364444259857963	2.190304419215439	9.500285417099725	1.7029625327010538
Chondrocytes_HPCA_2	0.42850050593110833	5.117134030589073	0.4935304078468026	4.520123516518269	0.5436723391810561
Chondrocytes_HPCA_3	0.6736338452130212	5.266281010483903	0.7303443717104318	4.476576448024426	0.5655673505235597
Class-switched memory B-cells_BLUEPRINT_1	2.5094268662965264	1.4996434612914686	2.3734542172843236	1.4431206182113685	2.176124110172498
Class-switched memory B-cells_BLUEPRINT_2	4.0934959454627045	2.8686933585640313	3.8828232062984656	2.6626481455663344	3.716319427836161
Class-switched memory B-cells_BLUEPRINT_3	2.736314123797068	2.091185337128577	2.8825264077423296	1.9659211988315957	2.4179076924449117
Class-switched memory B-cells_NOVERSHTERN_1	0.4972855209778483	0.4902355781262496	0.17095280352854494	0.021751775774088922	0.0868079263537166
Class-switched memory B-cells_NOVERSHTERN_2	0.48035335636775933	0.4228481503176658	0.17252223727758625	0.014433203090003515	0.14626014851575872
Class-switched memory B-cells_NOVERSHTERN_3	0.48035335636775933	0.4228481503176658	0.17252223727758625	0.014433203090003515	0.14626014851575872
CLP_BLUEPRINT_1	4.025184089591577	4.393622203013699	4.164986173359139	5.111574619565054	4.3754642250158025
CLP_BLUEPRINT_2	5.109837140218135	4.508054207376609	4.397405817619951	5.269075573378306	4.724921357808069
CLP_BLUEPRINT_3	14.86734066680714	12.536416842433432	14.3355003603585	14.489353567319828	15.811020016893568
CMP_BLUEPRINT_1	0.04765188072460538	0.03443515059811289	0.13168730273170662	0.01907534684424351	0.019565208227881523
CMP_BLUEPRINT_2	0.054073628549904225	0.11165076107216032	0.07924630407014048	0.04931884851849231	0.013196980545539819
CMP_BLUEPRINT_3	0.08224168774851666	0.19482889549023719	0.11737158340383527	0.06323593204757945	0.016055479728870118
CMP_HPCA_1	0.04300602543571558	0.158044707129384	0.05158625254805072	0.09597629907004505	0.0639709037725125
CMP_HPCA_2	5.197546292237604	8.953897736007134	5.966511628052572	7.000275681572941	5.669098676023648
CMP_HPCA_3	0.19568120964285604	0.43085258782735014	0.3942129515297754	0.3861259677145897	0.154364988020408
CMP_NOVERSHTERN_1	0.8074759856706191	2.002805582462042	0.8613882512197745	1.4769590427944355	0.6033660455489075
CMP_NOVERSHTERN_2	0.9482906622423071	1.0423297413220394	0.9032747742386991	0.9197320245448217	0.8093974086965772
CMP_NOVERSHTERN_3	0.6132727236070075	1.118108545405851	1.0034888495518277	1.0924696979105681	0.6075612795985418
DC_BLUEPRINT_1	0.3814518337320288	0.9829685791601288	0.5401358278380631	0.3309564702855709	0.18375609664154582
DC_BLUEPRINT_2	0.4273487034879824	1.0576877821515154	0.5733838115179488	0.4594785561972026	0.584287333696834
DC_BLUEPRINT_3	0.10293040790701563	0.8923274224662264	0.4268930116155458	0.1970458351189394	0.1412292010434618
DC_FANTOM_1	0.6660043436960462	1.6618346469549239	1.219677850770174	1.0701966775089617	1.8498310719475763
DC_FANTOM_2	1.2389909151830187	1.4479342992715698	2.8339605427920302	1.7819315012263897	1.7982852619716887
DC_FANTOM_3	0.8436769670486239	2.713396438799929	1.6596437635604933	1.3165535148908991	2.635471157873011
DC_HPCA_1	0.12768816496121763	0.22839744342866614	0.562540247760608	0.8595279723727471	0.1612634665752373
DC_HPCA_2	0.12768816496121763	0.22839744342866614	0.562540247760608	0.8595279723727471	0.1612634665752373
DC_HPCA_3	0.10375347940855328	0.21692863719220848	0.4260778346172377	0.6251410872339783	0.14155151412524078
DC_IRIS_1	0.4401729702364015	0.6240572540096666	0.6261267330444469	0.8036340569382332	0.36423958781778226
DC_IRIS_2	0.28952448038625	2.2486079986075183	0.4891965913285019	0.5405411478942002	0.952231139512222
DC_IRIS_3	0.22045843689802616	1.1768859527551527	0.8361630202157667	0.6957772381285122	0.8980445052419315
Endothelial cells_BLUEPRINT_1	1.5826178578460086	4.9238627924178076	1.6068456568257312	6.774611033216741	1.62855474637682
Endothelial cells_BLUEPRINT_2	1.5826178578460086	4.9238627924178076	1.6068456568257312	6.774611033216741	1.62855474637682
Endothelial cells_BLUEPRINT_3	25.655908187334056	60.36521657983407	29.326457260096905	71.1036339709994	28.565919501233015
Endothelial cells_ENCODE_1	8.277283506992914	23.943497450190524	9.435885119385286	35.00572493258769	7.288840912986186
Endothelial cells_ENCODE_2	7.6828474401180005	19.188138526273907	8.061751792902198	29.16735717600768	7.420015341592206
Endothelial cells_ENCODE_3	3.8296750263594332	12.110484641564378	3.9244482770789144	18.419529213711897	3.6621352246462453
Endothelial cells_FANTOM_1	1.7792857190697569	5.492209049766876	1.8010190592323043	7.962795073720045	1.4253103191714862
Endothelial cells_FANTOM_2	1.50701553534072	4.4267595331171	1.358574681267924	6.7981363752646935	1.2651585353502297
Endothelial cells_FANTOM_3	3.0902960449271686	7.615569253196838	3.7864852978986923	13.748397922679732	1.8836946487891693
Endothelial cells_HPCA_1	1.8692419775232196	5.273262597366445	1.789630324698898	13.998172581553138	1.3669199237533844
Endothelial cells_HPCA_2	1.0638943827395815	2.5210540406273365	1.076902093354303	4.298141949407365	0.8100479761572525
Endothelial cells_HPCA_3	7.196458044962609	21.302899259941988	8.634859078003423	23.16944714274711	6.515620316162756
Eosinophils_BLUEPRINT_1	0.046060675124117205	0.06663475260442478	0.03875929325865031	0.02955177866986876	0.13737669070998673
Eosinophils_BLUEPRINT_2	0.09333620304693249	0.14670064996965432	0.05140123769646776	0.09093967737334152	0.24155525725622357
Eosinophils_BLUEPRINT_3	0.001626588741100599	0.0018812109241115945	0.0015071090036562192	0.002482576860799245	0.016072537393160495
Eosinophils_FANTOM_1	0.28036942765847683	0.5143183547421012	0.22324727392622215	0.25365952809765757	0.33222862475950043
Eosinophils_FANTOM_2	0.26898859430139616	0.3761576664399145	0.21978330925619588	0.1757304494683883	0.33414471426825065
Eosinophils_FANTOM_3	0.20156444601806292	0.5850033774332667	0.2332973430158618	0.31563813678687136	0.259777119532559
Eosinophils_NOVERSHTERN_1	0.1388788250925015	0.19725702354985736	0.1306301004504729	0.12132777289093388	0.06821390511350145
Eosinophils_NOVERSHTERN_2	0.06156756656922558	0.10086241449436494	0.05951551749358456	0.06058986551678273	0.03402845574589433
Eosinophils_NOVERSHTERN_3	0.13202887062695512	0.11928651737024334	0.13209470215889008	0.06994184420579055	0.6028338628243803
Epithelial cells_ENCODE_1	4.344674842106741	0.3683765009566591	3.651628492404083	0.15945019493863646	4.032046890605995
Epithelial cells_ENCODE_2	6.125828964347384	1.132025587843744	6.1214092752740115	0.8153635627433319	7.328804954404975
Epithelial cells_ENCODE_3	20.791630783861557	2.97108946887604	17.908582076809136	4.323430100209264	21.931401798068734
Epithelial cells_FANTOM_1	12.535186786426584	0.5078603025779604	11.2447916926014	0.6052086407538153	12.446976765203534
Epithelial cells_FANTOM_2	14.6771187800407	2.0894978421681123	12.609607696234434	2.9949358790820644	14.519686851281614
Epithelial cells_FANTOM_3	13.483701438127476	0.11353556014397359	10.709491363751267	0.06180407560649554	12.007961917873967
Epithelial cells_HPCA_1	6.9148503766450755	0.3712297674425633	6.1195743862910374	0.15608653569112269	5.772385426341452
Epithelial cells_HPCA_2	6.272828988788041	0.3687777595682644	6.131478842257921	0.156603081749245	4.7749240549824625
Epithelial cells_HPCA_3	12.005912245483698	0.9014105533535699	9.752282601291698	0.5864182264234061	8.551136282628548
Erythrocytes_BLUEPRINT_1	0.038601703853948795	0.01826456786864322	0.03639530400442405	0.7893246247397977	0.016808539585440305
Erythrocytes_BLUEPRINT_2	0.038601703853948795	0.01826456786864322	0.03639530400442405	0.7893246247397977	0.016808539585440305
Erythrocytes_BLUEPRINT_3	0.038601703853948795	0.01826456786864322	0.03639530400442405	0.7893246247397977	0.016808539585440305
Erythrocytes_FANTOM_1	0.015765755088471233	0.09803738612945587	0.0031811576184048863	0.30144283865829075	1.590391565129745e-05
Erythrocytes_FANTOM_2	0.0063615928824579645	0.10390210165919844	0.01645959071408811	0.8061480292357305	0.0008252367184782766
Erythrocytes_FANTOM_3	0.0055800208028243935	0.13421168706301217	0.014741835648763111	0.9713981804007252	0.0009060132654838022
Erythrocytes_HPCA_1	0.11024514336761738	0.04298658568693447	0.2952663826622118	0.529167100529692	0.11058685016443254
Erythrocytes_HPCA_2	0.038601703853948795	0.01826456786864322	0.03639530400442405	0.7893246247397977	0.016808539585440305
Erythrocytes_HPCA_3	0.038601703853948795	0.01826456786864322	0.03639530400442405	0.7893246247397977	0.016808539585440305
Erythrocytes_NOVERSHTERN_1	1.3996604661885015	1.641121706326586	1.1794309805762921	2.180468720093965	0.890671995728905
Erythrocytes_NOVERSHTERN_2	0.2877270925110556	1.7695229936808554	0.33869059358235787	2.0435243588528897	0.3228125834995165
Erythrocytes_NOVERSHTERN_3	1.3667327526869724	1.2915561620259264	1.189449232172467	7.848168288182423	0.8929831824129082
Fibroblasts_ENCODE_1	30.400652609265084	42.24256456096199	25.121188052680232	45.74835529908377	23.270179068435215
Fibroblasts_ENCODE_2	7.5459105180373305	16.39967884518277	6.444576406796068	17.402382039170988	6.430877957985437
Fibroblasts_ENCODE_3	2.112692965308984	5.189924583450224	1.9600429597681552	5.233609875695566	1.6653052914667896
Fibroblasts_FANTOM_1	26.479824011534888	44.670903219859376	28.506680121122834	51.79332409197332	23.970247468598448
Fibroblasts_FANTOM_2	2.345587577757646	4.622305114278107	2.877633235890463	4.863805394731271	2.4968876685501975
Fibroblasts_FANTOM_3	6.860703158724112	11.638603133368624	7.889389249854953	13.785356855015584	7.138821502476552
Fibroblasts_HPCA_1	5.4001488184031325	11.204252352170295	6.068049472163652	12.526318792745142	4.619819363861163
Fibroblasts_HPCA_2	13.236924706922588	21.608103560247123	15.14878395042485	23.45467672228693	11.173462249660316
Fibroblasts_HPCA_3	26.479824011534888	44.670903219859376	28.506680121122834	51.79332409197332	23.970247468598448
GMP_BLUEPRINT_1	9.116814162385575	5.06062711269626	6.530561064204988	10.189479385817958	7.906345724496824
GMP_BLUEPRINT_2	14.064082217392096	8.733029911484902	12.010719972163844	15.963449676987022	13.34437695140763
GMP_BLUEPRINT_3	11.368317252758601	7.259119860025458	9.080902635820209	12.790655846197867	10.512613848507993
GMP_HPCA_1	3.5775024464346314	4.630442907810268	3.774290384981186	4.64206356675982	3.028871368550824
GMP_HPCA_2	0.02918253535908447	0.2596712048707694	0.03748035964155518	0.14598799275190796	0.028146505117115018
GMP_HPCA_3	20.799529754052546	22.150104505155362	21.532947842936697	23.026392584416836	20.320365608079932
GMP_NOVERSHTERN_1	0.034444761766867206	0.13830912373618187	0.038506575286587894	0.13813371048345618	0.009741273837831663
GMP_NOVERSHTERN_2	0.034444761766867206	0.13830912373618187	0.038506575286587894	0.13813371048345618	0.009741273837831663
GMP_NOVERSHTERN_3	0.034444761766867206	0.13830912373618187	0.038506575286587894	0.13813371048345618	0.009741273837831663
Hepatocytes_FANTOM_1	0.019108699349611888	0.11393926723485401	0.02405451210276297	0.14377242777105054	0.04261253129068695
Hepatocytes_FANTOM_2	0.10192302189360203	0.24710298152718224	0.10313402176886713	0.29762712316444884	0.08783569699950455
Hepatocytes_FANTOM_3	0.0398298662484711	0.22015007554425065	0.0391173383406484	0.269422284074449	0.07567986306006638
Hepatocytes_HPCA_1	0.04597689390711874	0.07341340072898624	0.04861524053856205	0.07496137877382034	0.21530994399966494
Hepatocytes_HPCA_2	0.004670137136477203	0.004913841366794527	0.008031268890874398	0.003044368395983992	0.026374426448961277
Hepatocytes_HPCA_3	0.018489899885088167	0.027637336832511357	0.015698924861882013	0.04387746790160654	0.15070308403717045
HSC_BLUEPRINT_1	1.75957280040243	2.9317711277679614	1.4400556593521425	4.6036000579081975	1.409006231493464
HSC_BLUEPRINT_2	2.7075165099236176	4.1558431314533015	2.212557276409736	5.974992097642931	2.2325056595913564
HSC_BLUEPRINT_3	0.6832741260652877	1.5607098174125353	0.4491897479758877	2.699314617048236	0.459552533352162
HSC_FANTOM_1	0.890492144869338	0.7056011833134533	0.7973235332641732	1.6158060930007856	1.157421917920003
